4705793.27,  145.79,   50.63
4705793.49,  145.79,   50.63
4705793.99,  145.90,   50.04
4705794.17,  145.99,   49.45
4705794.79,  146.03,   48.87
4705795.58,  145.88,   48.31
4705796.34,  145.90,   47.75
4705797.85,  145.93,   47.20
4705798.57,  145.99,   46.63
4705799.23,  146.00,   46.08
4705799.93,  146.00,   45.54
4705800.59,  146.04,   45.01
4705801.23,  146.04,   44.47
4705801.91,  146.06,   43.95
4705802.51,  146.06,   43.44
4705803.17,  146.11,   42.93
4705803.79,  146.14,   42.42
4705804.47,  146.22,   41.92
4705805.09,  146.24,   41.44
4705805.79,  146.28,   40.93
4705806.39,  146.32,   40.45
4705807.06,  146.38,   39.97
4705807.72,  146.41,   39.49
4705808.36,  146.47,   39.02
4705808.82,  146.59,   38.55
4705809.24,  146.90,   38.18
4705809.76,  147.32,   37.96
4705810.32,  147.79,   37.94
4705811.12,  148.28,   38.00
4705811.70,  148.77,   38.06
4705812.33,  149.27,   38.11
4705812.95,  149.76,   38.13
4705813.57,  150.26,   38.16
4705814.05,  150.75,   38.19
4705814.81,  151.24,   38.25
4705815.43,  151.74,   38.25
4705816.07,  152.23,   38.20
4705816.79,  152.70,   38.08
4705817.47,  153.06,   37.76
4705818.13,  153.23,   37.31
4705818.73,  153.28,   36.85
4705819.25,  153.25,   36.38
4705819.98,  153.24,   35.91
4705820.54,  153.23,   35.44
4705821.17,  153.23,   34.99
4705821.71,  153.23,   34.51
4705822.35,  153.26,   34.04
4705822.93,  153.28,   33.59
4705823.59,  153.33,   33.13
4705824.19,  153.36,   32.67
4705824.81,  153.38,   32.20
4705825.39,  153.37,   31.73
4705825.99,  153.36,   31.28
4705826.57,  153.37,   30.81
4705827.17,  153.42,   30.36
4705827.75,  153.46,   29.90
4705828.37,  153.52,   29.43
4705828.85,  153.56,   28.96
4705829.57,  153.61,   28.49
4705830.15,  153.62,   28.03
4705830.78,  153.67,   27.58
4705831.38,  153.71,   27.13
4705832.00,  153.77,   26.70
4705832.60,  153.81,   26.27
4705833.24,  153.79,   25.84
4705833.90,  153.63,   25.44
4705834.58,  153.30,   25.12
4705835.18,  152.87,   24.96
4705835.78,  152.42,   24.86
4705836.39,  151.95,   24.88
4705836.97,  151.48,   24.85
4705837.55,  151.03,   24.84
4705838.15,  150.57,   24.78
4705838.65,  150.12,   24.76
4705839.34,  149.65,   24.75
4705839.70,  149.19,   24.78
4705840.06,  148.73,   24.76
4705840.48,  148.27,   24.74
4705841.04,  147.81,   24.74
4705841.66,  147.35,   24.76
4705842.24,  146.89,   24.76
4705842.98,  146.46,   24.80
4705843.46,  146.00,   24.81
4705844.21,  145.54,   24.83
4705844.67,  145.09,   24.83
4705845.41,  144.67,   24.83
4705845.89,  144.24,   24.82
4705846.59,  143.81,   24.83
4705847.07,  143.38,   24.84
4705847.77,  142.94,   24.86
4705848.25,  142.51,   24.87
4705848.97,  142.07,   24.89
4705849.55,  141.63,   24.89
4705850.15,  141.21,   24.90
4705850.64,  140.76,   24.90
4705851.36,  140.31,   24.88
4705851.86,  139.85,   24.86
4705852.56,  139.40,   24.83
4705853.05,  138.95,   24.81
4705853.77,  138.50,   24.80
4705854.37,  138.06,   24.78
4705854.97,  137.60,   24.78
4705855.55,  137.15,   24.80
4705856.17,  136.70,   24.82
4705856.75,  136.26,   24.82
4705857.28,  135.80,   24.83
4705857.96,  135.36,   24.86
4705858.56,  134.93,   24.84
4705859.20,  134.51,   24.77
4705859.86,  134.09,   24.72
4705860.46,  133.66,   24.66
4705861.00,  133.24,   24.76
4705861.60,  132.83,   24.84
4705862.37,  132.42,   24.93
4705862.67,  131.99,   25.00
4705863.39,  131.56,   25.02
4705864.13,  131.12,   25.08
4705864.57,  130.68,   25.01
4705865.13,  130.25,   24.92
4705865.67,  129.83,   24.80
4705866.25,  129.40,   24.78
4705866.83,  128.97,   24.78
4705867.40,  128.55,   24.82
4705868.00,  128.11,   24.85
4705868.60,  127.69,   24.89
4705868.90,  127.25,   24.89
4705869.28,  126.82,   24.92
4705869.64,  126.39,   24.92
4705870.24,  125.96,   24.88
4705870.82,  125.52,   24.88
4705871.58,  125.08,   24.86
4705872.14,  124.64,   24.80
4705872.76,  124.19,   24.70
4705873.32,  123.74,   24.65
4705873.94,  123.30,   24.59
4705874.40,  122.85,   24.61
4705874.92,  122.40,   24.60
4705875.68,  121.95,   24.63
4705876.28,  121.49,   24.60
4705876.84,  121.02,   24.58
4705877.47,  120.58,   24.53
4705878.03,  120.12,   24.52
4705878.61,  119.65,   24.49
4705879.21,  119.19,   24.50
4705879.83,  118.71,   24.49
4705880.39,  118.24,   24.48
4705881.01,  117.77,   24.47
4705881.59,  117.28,   24.48
4705882.19,  116.80,   24.44
4705882.77,  116.30,   24.43
4705883.37,  115.81,   24.49
4705883.91,  115.32,   24.49
4705884.51,  114.83,   24.48
4705884.81,  114.31,   24.44
4705885.11,  113.81,   24.36
4705885.71,  113.31,   24.33
4705886.28,  112.81,   24.33
4705886.90,  112.30,   24.30
4705887.46,  111.80,   24.28
4705888.06,  111.30,   24.24
4705888.66,  110.80,   24.24
4705889.24,  110.30,   24.20
4705889.80,  109.81,   24.20
4705890.40,  109.32,   24.19
4705890.96,  108.83,   24.21
4705891.56,  108.33,   24.18
4705892.11,  107.82,   24.19
4705892.71,  107.30,   24.11
4705893.39,  106.79,   24.04
4705893.85,  106.29,   24.00
4705894.39,  105.76,   23.99
4705895.01,  105.23,   23.97
4705895.57,  104.69,   24.01
4705896.13,  104.14,   24.02
4705896.76,  103.59,   24.08
4705897.34,  103.05,   24.08
4705897.92,  102.51,   24.07
4705898.50,  101.97,   24.03
4705899.09,  101.43,   24.03
4705899.69,  100.89,   24.01
4705900.23,  100.35,   24.02
4705900.85,   99.81,   24.01
4705901.41,   99.28,   24.00
4705901.99,   98.71,   23.94
4705902.43,   98.15,   23.94
4705903.17,   97.59,   23.89
4705903.73,   97.04,   23.84
4705904.31,   96.49,   23.76
4705904.89,   95.93,   23.72
4705905.52,   95.37,   23.72
4705906.06,   94.79,   23.75
4705906.62,   94.23,   23.69
4705907.22,   93.68,   23.70
4705907.86,   93.13,   23.70
4705908.42,   92.57,   23.72
4705909.00,   92.02,   23.72
4705909.56,   91.48,   23.72
4705910.16,   90.96,   23.71
4705910.75,   90.44,   23.77
4705911.35,   89.92,   23.77
4705911.91,   89.39,   23.79
4705912.49,   88.86,   23.77
4705913.05,   88.34,   23.83
4705913.67,   87.82,   23.82
4705914.21,   87.28,   23.81
4705914.81,   86.75,   23.75
4705915.35,   86.19,   23.74
4705915.95,   85.63,   23.70
4705916.49,   85.07,   23.74
4705917.08,   84.50,   23.70
4705917.62,   83.94,   23.67
4705918.24,   83.39,   23.61
4705918.80,   82.84,   23.64
4705919.41,   82.28,   23.61
4705919.85,   81.73,   23.59
4705920.53,   81.20,   23.53
4705921.10,   80.65,   23.55
4705921.70,   80.12,   23.53
4705922.26,   79.60,   23.57
4705922.86,   79.08,   23.56
4705923.41,   78.58,   23.59
4705924.03,   78.08,   23.58
4705924.59,   77.58,   23.59
4705925.17,   77.06,   23.60
4705925.73,   76.55,   23.62
4705926.31,   76.01,   23.64
4705926.75,   75.48,   23.71
4705927.46,   74.93,   23.74
4705928.02,   74.38,   23.76
4705928.60,   73.85,   23.75
4705929.16,   73.30,   23.79
4705929.74,   72.75,   23.81
4705930.28,   72.19,   23.85
4705930.86,   71.63,   23.87
4705931.42,   71.06,   23.93
4705932.00,   70.49,   23.94
4705932.54,   69.93,   23.98
4705933.14,   69.36,   23.95
4705933.68,   68.76,   23.97
4705934.28,   68.17,   23.98
4705934.80,   67.58,   24.04
4705935.40,   66.99,   24.05
4705935.94,   66.43,   24.11
4705936.52,   65.86,   24.13
4705937.07,   65.29,   24.18
4705937.65,   64.71,   24.20
4705938.17,   64.15,   24.26
4705938.75,   63.57,   24.29
4705939.29,   63.00,   24.32
4705939.85,   62.42,   24.32
4705940.39,   61.84,   24.33
4705940.96,   61.24,   24.30
4705941.50,   60.66,   24.30
4705942.06,   60.08,   24.30
4705942.58,   59.51,   24.31
4705943.14,   58.94,   24.28
4705943.66,   58.36,   24.32
4705944.22,   57.79,   24.33
4705944.76,   57.21,   24.39
4705945.32,   56.63,   24.39
4705945.86,   56.05,   24.43
4705946.42,   55.45,   24.46
4705946.94,   54.86,   24.51
4705947.52,   54.27,   24.53
4705948.04,   53.69,   24.60
4705948.60,   53.08,   24.63
4705949.14,   52.48,   24.68
4705949.70,   51.88,   24.69
4705950.22,   51.29,   24.73
4705950.78,   50.70,   24.72
4705951.35,   50.09,   24.74
4705951.93,   49.48,   24.72
4705952.39,   48.89,   24.76
4705953.07,   48.31,   24.74
4705953.61,   47.73,   24.76
4705954.17,   47.17,   24.74
4705954.69,   46.60,   24.76
4705955.27,   46.04,   24.74
4705955.93,   45.47,   24.79
4705956.35,   44.91,   24.85
4705956.89,   44.37,   24.91
4705957.47,   43.84,   24.93
4705958.01,   43.33,   25.00
4705958.57,   42.81,   25.03
4705959.07,   42.29,   25.11
4705959.66,   41.79,   25.13
4705960.20,   41.27,   25.19
4705960.76,   40.72,   25.18
4705961.20,   40.17,   25.22
4705961.87,   39.62,   25.21
4705962.39,   39.06,   25.25
4705962.97,   38.51,   25.23
4705963.49,   37.94,   25.23
4705964.04,   37.39,   25.23
4705964.58,   36.84,   25.20
4705965.14,   36.27,   25.17
4705965.69,   35.71,   25.16
4705966.25,   35.13,   25.13
4705966.79,   34.56,   25.10
4705967.37,   34.00,   25.07
4705967.91,   33.42,   25.08
4705968.49,   32.84,   25.04
4705969.03,   32.25,   25.01
4705969.59,   31.67,   24.97
4705970.09,   31.07,   24.97
4705970.74,   30.44,   25.00
4705971.16,   29.82,   24.99
4705971.84,   29.19,   24.94
4705972.30,   28.55,   24.95
4705972.97,   27.90,   24.87
4705973.53,   27.25,   24.85
4705974.11,   26.61,   24.82
4705974.63,   25.98,   24.79
4705975.21,   25.33,   24.72
4705975.65,   24.69,   24.73
4705976.23,   24.08,   24.64
4705976.85,   23.44,   24.62
4705977.44,   22.83,   24.59
4705977.98,   22.21,   24.54
4705978.56,   21.61,   24.50
4705979.08,   21.01,   24.48
4705979.64,   20.42,   24.44
4705980.18,   19.82,   24.45
4705980.75,   19.22,   24.44
4705981.29,   18.61,   24.45
4705981.87,   18.00,   24.45
4705982.41,   17.39,   24.44
4705982.98,   16.78,   24.42
4705983.52,   16.17,   24.42
4705984.12,   15.56,   24.42
4705984.69,   14.97,   24.43
4705985.29,   14.39,   24.39
4705985.89,   13.82,   24.35
4705986.49,   13.26,   24.29
4705986.91,   12.71,   24.26
4705987.69,   12.15,   24.21
4705988.01,   11.57,   24.21
